channel,campaign_name,package,month,Spend,Impressions,corrected_spend,corrected_impressions,method,ecpm
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Custom Affinity_NTL_3P_UF_STV-SLP-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,33247.64733680007,2643812.0,50672.0,2643812.0,CPM,19.16626446963702
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Custom Affinity_NTL_3P_UF_STV-SLP-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,40712.680470487045,3255535.0,58207.0,3255535.0,CPM,17.879396166835868
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Custom Affinity_NTL_3P_UF_STV-SLP-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,37568.6950530262,2980059.0,54962.0,2980059.0,CPM,18.44325900930149
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Custom Affinity_NTL_3P_UF_STV-SLP-GTE-30-ADDEDVALUE_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-02,19152.457749311554,1323190.0000000002,34678.0,1323190.0,JAV,26.20787641986412
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Custom Affinity_NTL_3P_UF_STV-SLP-GTE-30-ADDEDVALUE_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-03,19558.113948765793,1358003.0,35156.0,1358003.0,JAV,25.8880135021793
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Custom Affinity_NTL_3P_UF_STV-SLP-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,35304.4177746882,2427018.0,50758.0,2427018.0,CPM,20.91373034728214
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Custom Affinity_NTL_3P_UF_STV-SLP-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,42643.42398996455,2945105.0,58164.0,2945105.0,CPM,19.74938075212938
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Custom Affinity_NTL_3P_UF_STV-SLP-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,39758.364351749144,2726469.0,55176.0,2726469.0,CPM,20.237163892199032
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_PVA-Nexter-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,47227.23558714482,2966491.0,61307.0,2966491.0,CPM,20.666504634600276
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_PVA-Nexter-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,54631.0002783511,3493254.0,68992.0,3493254.0,CPM,19.75006684312105
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_PVA-Nexter-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,31406.79062600378,2005569.0,45747.0,2005569.0,CPM,22.809985595110412
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_PVA-Nexter-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,50029.140565298825,2677626.0,61345.0,2677626.0,CPM,22.910219724487288
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_PVA-Nexter-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,57625.09671525502,3136726.0,69254.0,3136726.0,CPM,22.07843464810124
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_PVA-Nexter-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,93873.40775104582,5163722.0,105694.0,5163722.0,CPM,20.468568989577676
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_STV-Nexter-GTE-15-ADDEDVALUE_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-02,16508.425797149626,1258703.0,33393.0,1258703.0,JAV,26.5296896885127
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_STV-Nexter-GTE-15-ADDEDVALUE_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-03,16339.365075660044,1274187.0,33516.0,1274187.0,JAV,26.303831384247367
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_STV-Nexter-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,38223.76632266835,2874234.0,54925.0,2874234.0,CPM,19.109439245378077
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_STV-Nexter-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,41261.86071006125,3105931.0,57977.0,3105931.0,CPM,18.66654474938432
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_STV-Nexter-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,35250.91887588263,2698755.0,52189.0,2698755.0,CPM,19.338176307223144
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_STV-Nexter-GTE-30-ADDEDVALUE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,17876.4959661189,1171423.0,32616.0,1171423.0,CPM,27.8430592535745
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_STV-Nexter-GTE-30-ADDEDVALUE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,17364.85058843071,1162551.0,32428.0,1162551.0,CPM,27.893830034123237
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_STV-Nexter-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,40212.425905587384,2617072.0,54847.0,2617072.0,CPM,20.957390549438458
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_STV-Nexter-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,43338.54868065272,2821052.0,57976.0,2821052.0,CPM,20.55119863086537
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_STV-Nexter-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,37277.90662197389,2468097.0,52174.0,2468097.0,CPM,21.139363647376907
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_PVA-UR-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,48499.774459862994,2821760.0,61312.0,2821760.0,CPM,21.728283057382622
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_PVA-UR-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,55934.38673998709,3310043.0,69036.0,3310043.0,CPM,20.85652663726725
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_PVA-UR-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,32111.53155057605,1898795.0000000002,45200.0,1898795.0,CPM,23.804570793582247
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_PVA-UR-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,51265.065085032445,2572635.0,61338.0,2572635.0,CPM,23.8424805695328
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_PVA-UR-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,58807.98449264682,2997504.0,69189.0,2997504.0,CPM,23.082204394055857
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_PVA-UR-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,78496.94760627577,4041662.0,89075.0,4041662.0,CPM,22.039200705056484
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_STV-UR-GTE-15-ADDEDVALUE_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-02,20037.079091620984,1383100.0,35550.0,1383100.0,JAV,25.703130648543127
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_STV-UR-GTE-15-ADDEDVALUE_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-03,19688.85541454928,1400061.0,35626.0,1400061.0,JAV,25.446034137084027
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_STV-UR-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,39723.69875544915,2726647.0,55155.0,2726647.0,CPM,20.22814100981902
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_STV-UR-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,42962.35235807741,2939737.0,58348.0,2939737.0,CPM,19.848034024812424
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_STV-UR-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,36430.94773905849,2533631.0,52052.0,2533631.0,CPM,20.5444281349573
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_STV-UR-GTE-30-ADDEDVALUE_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-02,20704.145624582496,1261975.0,34298.0,1261975.0,JAV,27.17803443015908
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_STV-UR-GTE-30-ADDEDVALUE_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-03,20409.29265228745,1262694.0,34246.0,1262694.0,JAV,27.121376992367114
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_STV-UR-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,41576.43094661655,2495220.0,54914.0,2495220.0,CPM,22.00767868163929
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_STV-UR-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,44893.64882737974,2688782.0,58197.0,2688782.0,CPM,21.644372805233
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_STV-UR-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,38483.50941896133,2348344.0,52096.0,2348344.0,CPM,22.184143379334543
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_OTT-Nexter-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,46915.42066567279,1599003.0,47575.0,1599003.0,CPM,29.752914785025418
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_OTT-Nexter-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,48623.91900746999,1657431.0,49287.0,1657431.0,CPM,29.736984526052662
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_OTT-Nexter-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,52896.56798947665,1802786.0,53555.0,1802786.0,CPM,29.706798255588847
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_OTT-Nexter-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,51484.563867089666,1479120.0,46677.0,1479120.0,CPM,31.557277300016228
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_OTT-Nexter-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,56586.07599517877,1625566.0,51776.0,1625566.0,CPM,31.851059876990536
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_OTT-Nexter-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,57107.67004724272,1640522.0,52297.0,1640522.0,CPM,31.878268014692885
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_CSTM_Unreachables_NTL_3P_UF_OTT-UR-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,46688.765588699775,1591422.0,47351.0,1591422.0,CPM,29.75389305916344
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_CSTM_Unreachables_NTL_3P_UF_OTT-UR-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,52875.29596815005,1802261.9999999998,53537.0,1802262.0,CPM,29.7054479315438
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_CSTM_Unreachables_NTL_3P_UF_OTT-UR-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,48382.23572226288,1649175.0,49045.0,1649175.0,CPM,29.73911198023254
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_CSTM_Unreachables_NTL_3P_UF_OTT-UR-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,51847.18060905263,1489383.0,47036.0,1489383.0,CPM,31.58086267937797
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_CSTM_Unreachables_NTL_3P_UF_OTT-UR-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,58455.86269694748,1679242.0,53645.0,1679242.0,CPM,31.94596133255362
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_CSTM_Unreachables_NTL_3P_UF_OTT-UR-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,54343.840928853475,1561208.0,49535.0,1561208.0,CPM,31.728635774349097
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_MUL_MUL_NTL_3P_UF_OLV-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,36190.99389534132,1966475.0,47787.0,1966475.0,CPM,24.30084287875513
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_MUL_MUL_NTL_3P_UF_OLV-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,39195.429543328515,2128864.0,50784.0,2128864.0,CPM,23.854976175086804
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_MUL_MUL_NTL_3P_UF_OLV-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,41150.44231718868,2235290.0,52741.0,2235290.0,CPM,23.5947013586604
Video,,V_ATF_DHX_031_DISCOVERY.COM_GARNT_BROD_ROS_NTL_2P_UF_ROS-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,270404.95215469995,16092705.000000002,283602.0,16092705.0,CPM,17.62301614302878
Video,,V_ATF_DHX_031_DISCOVERY.COM_GARNT_BROD_ROS_NTL_2P_UF_ROS-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,261680.52948151418,16806142.0,276110.0,16806142.0,CPM,16.4291126422709
Video,,V_ATF_DHX_031_DISCOVERY.COM_GARNT_BROD_ROS_NTL_2P_UF_ROS-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,213988.11055320234,15426891.0,230117.0,15426891.0,CPM,14.916615408769012
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YTS-Butter-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,52117.39799879059,2160898.0,57999.0,2160898.0,CPM,26.840230311657468
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YTS-Butter-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,61489.9639316362,2560592.0,67476.0,2560592.0,CPM,26.351718665058705
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YTS-Butter-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,39154.68701090294,1605708.0,44770.0,1605708.0,CPM,27.8817817436296
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YTS-Date-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,256158.44895051603,14793636.000000002,268843.0,14793636.0,CPM,18.172881906787488
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YTS-Date-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,316230.07213758165,18300275.0,328950.0,18300275.0,CPM,17.97513971784577
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YTS-Date-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,135531.96441396762,7814359.0,148188.0,7814359.0,CPM,18.963551584973253
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YTS-Suegros-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,271862.4233365924,15670727.999999998,284514.0,15670728.0,CPM,18.155761493658748
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YTS-Suegros-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,334198.5346796989,19297159.999999996,346880.0,19297160.0,CPM,17.975702124043124
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YTS-Suegros-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,518437.23598110187,31107038.000000004,531771.0,31107038.0,CPM,17.094877371481015
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YTS-Suegros-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,38033.464352594405,1587939.0,44082.0,1587939.0,CPM,27.760512211111383
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YTS-Suegros-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,42354.77972923527,1765240.0,48361.0,1765240.0,CPM,27.39627472751581
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YTS-Suegros-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,64525.164876117786,2794608.0,71436.0,2794608.0,CPM,25.56208241012693
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_FW-Nexter-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,37943.07421110414,1339747.0,39622.0,1339747.0,CPM,29.57424050958875
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_FW-Nexter-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,39803.01284557733,1402551.0,41424.0,1402551.0,CPM,29.534754885918588
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_FW-Nexter-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,39214.824883020316,1374424.0,40683.0,1374424.0,CPM,29.6000360878448
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_GAM-Nexter-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,37487.32038566222,1650309.9999999998,44772.0,1650310.0,CPM,27.12944840666299
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_GAM-Nexter-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,31054.199072060317,1344850.0,37963.0,1344850.0,CPM,28.22842696211473
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_GAM-Nexter-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,30755.982062780266,1223000.0,35608.0,1223000.0,CPM,29.11529026982829
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_GAM-Nexter-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,,13067.88,617115.99996,43067.88,1617115.9999600002,CPM,26.632523579672263
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_Univ-Nexter-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,113160.01273891714,4202784.0,116235.0,4202784.0,CPM,27.656667580346745
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_Univ-Nexter-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,108577.6163101392,4023983.9999999995,111595.0,4023984.0,CPM,27.732466133066136
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_Univ-Nexter-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,94638.02841511002,3386335.9999999995,96691.0,3386336.0,CPM,28.553280005291853
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_FW-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,37887.75461946294,1337431.0,39559.0,1337431.0,CPM,29.578348340961146
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_FW-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,39752.111778269165,1402037.0,41399.0,1402037.0,CPM,29.527751407416496
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_FW-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,39294.53656239885,1373813.0,40692.0,1373813.0,CPM,29.61975174204932
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_GAM-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,37781.09856396473,1663772.0,45073.0,1663772.0,CPM,27.09085139069536
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_GAM-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,36356.76637181534,1502174.0,42154.0,1502174.0,CPM,28.06199548121589
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_GAM-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,29707.328019619865,1187565.0,34692.0,1187565.0,CPM,29.21271677760796
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_GAM-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,,13087.56,618020.00004,43087.56,1618020.0000399998,CPM,26.62980680024648
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_Univ-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,99597.93930126875,3685954.0,102577.0,3685954.0,CPM,27.8291590182623
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_Univ-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,102939.10588968931,3811133.0,105929.0,3811133.0,CPM,27.794621704359308
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_Univ-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,107451.71122243152,3982981.0000000005,110474.0,3982981.0,CPM,27.736511924109102
Video,,V_ATF_DHX_031_ROKU.COM_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_Brand Showcase-Nexters_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,90626.9349179812,5645154.0,104573.0,5645154.0,CPM,18.524383922918663
Video,,V_ATF_DHX_031_ROKU.COM_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_Brand Showcase-Nexters_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,298639.3689819861,19382892.0,313232.0,19382892.0,CPM,16.16023037222722
Video,,V_ATF_DHX_031_ROKU.COM_GARNT_CSTM_Unreachables_NTL_3P_UF_Brand Showcase-UR_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,47417.035244577935,2953038.0,61360.0,2953038.0,CPM,20.77860156218782
Video,,V_ATF_DHX_031_ROKU.COM_GARNT_CSTM_Unreachables_NTL_3P_UF_Brand Showcase-UR_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,62403.05770375415,3888026.9999999995,76353.0,3888027.0,CPM,19.637980909083197
Video,,V_ATF_DHX_031_ROKU.COM_GARNT_MUL_MUL_NTL_MUL_UF_M&S Playlist Native Ads_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,0.0,1000001.0,30000.0,1000001.0,CPM,29.99997000003
Video,,V_ATF_DHX_031_ROKU.COM_GARNT_MUL_MUL_NTL_MUL_UF_M&S Playlist Native Ads_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,53880.10449750827,3356994.0,67830.0,3356994.0,CPM,20.205576774936148
Video,,V_ATF_DHX_031_ROKU.COM_GARNT_MUL_MUL_NTL_MUL_UF_ROS-Nexter-UR-ENG_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,21415.572886231854,1088988.0,31750.0,1088988.0,CPM,29.155509518929502
Video,,V_ATF_DHX_031_ROKU.COM_GARNT_MUL_MUL_NTL_MUL_UF_ROS-Nexter-UR-ENG_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,51016.28563886937,2882881.0,63320.0,2882881.0,CPM,21.96413934532851
Video,,V_ATF_DHX_031_ROKU.COM_GARNT_MUL_MUL_NTL_MUL_UF_ROS-Nexter-UR-ENG_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,31137.18615571221,1582883.0,41466.0,1582883.0,CPM,26.196503468670773
Video,,V_ATF_DHX_031_ROKU.COM_GARNT_MUL_MUL_NTL_MUL_UF_ROS-Nexter-UR-SPAN_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,23897.050089087585,1214957.0,34228.0,1214957.0,CPM,28.17219045612314
Video,,V_ATF_DHX_031_ROKU.COM_GARNT_MUL_MUL_NTL_MUL_UF_ROS-Nexter-UR-SPAN_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,34939.207969906805,1776521.0,45272.0,1776521.0,CPM,25.483515252563866
Video,,V_ATF_DHX_031_ROKU.COM_GARNT_MUL_MUL_NTL_MUL_UF_ROS-Nexter-UR-SPAN_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,30248.622682221052,1538069.0,40582.0,1538069.0,CPM,26.385032140950763
