channel,campaign_name,package,month,Spend,Impressions
Video,,V_ATF_DSX_101_ESPN.COM_NASP_BROD_ROS_NTL_2P_UF_ESPN Video VOD_CRS_PACK_MULTI_P2+_CPM_SPRGEN,2025-02,51741.0,2185323.0
Video,,V_ATF_DSX_101_ESPN.COM_NASP_BROD_ROS_NTL_2P_UF_ESPN Video VOD_CRS_PACK_MULTI_P2+_CPM_SPRGEN,2025-03,36924.0,1559359.0
Video,,V_ATF_DSX_101_ESPN.COM_PubNat_BROD_ROS_NTL_2P_UF_1.10 CFB FPTO_CRS_PACK_MULTI_P2+_Flat,2025-01,12771.0,11453778.0
Video,,V_ATF_DSX_101_ESPN.COM_PubNat_BROD_ROS_NTL_2P_UF_1.10 CFB HPTO_CRS_PACK_MULTI_P2+_Flat,2025-01,0.0,419441.0
Video,,V_ATF_DSX_101_ESPN.COM_PubNat_BROD_ROS_NTL_2P_UF_1.10 CFB Scores Display TO_CRS_PACK_MULTI_P2+_Flat,2025-01,12357.0,6541933.0
Video,,V_ATF_DSX_101_ESPN.COM_PubNat_BROD_ROS_NTL_2P_UF_1.20 CFB FPTO_CRS_PACK_MULTI_P2+_Flat,2025-01,16516.0,13185129.0
Video,,V_ATF_DSX_101_ESPN.COM_PubNat_BROD_ROS_NTL_2P_UF_1.20 CFB FPTO_CRS_PACK_MULTI_P2+_Flat,2025-02,0.0,0.0
Video,,V_ATF_DSX_101_ESPN.COM_PubNat_BROD_ROS_NTL_2P_UF_1.20 CFB HPTO_CRS_PACK_MULTI_P2+_Flat,2025-01,0.0,547182.0
Video,,V_ATF_DSX_101_ESPN.COM_PubNat_BROD_ROS_NTL_2P_UF_1.20 CFB HPTO_CRS_PACK_MULTI_P2+_Flat,2025-02,0.0,0.0
Video,,V_ATF_DSX_101_ESPN.COM_PubNat_BROD_ROS_NTL_2P_UF_1.20 CFB Scores Display TO_CRS_PACK_MULTI_P2+_Flat,2025-01,24477.0,7228752.0
Video,,V_ATF_DSX_101_ESPN.COM_PubNat_BROD_ROS_NTL_2P_UF_1.20 CFB Scores Display TO_CRS_PACK_MULTI_P2+_Flat,2025-02,0.0,0.0
Video,,V_ATF_DSX_101_ESPN.COM_PubNat_BROD_ROS_NTL_2P_UF_1.9 CFB FPTO_CRS_PACK_MULTI_P2+_Flat,2025-01,16548.0,8033751.0
Video,,V_ATF_DSX_101_ESPN.COM_PubNat_BROD_ROS_NTL_2P_UF_1.9 CFB FPTO_CRS_PACK_MULTI_P2+_Flat,2025-03,0.0,1.0
Video,,V_ATF_DSX_101_ESPN.COM_PubNat_BROD_ROS_NTL_2P_UF_1.9 CFB HPTO_CRS_PACK_MULTI_P2+_Flat,2025-01,0.0,370765.0
Video,,V_ATF_DSX_101_ESPN.COM_PubNat_BROD_ROS_NTL_2P_UF_1.9 CFB HPTO_CRS_PACK_MULTI_P2+_Flat,2025-02,0.0,7.0
Video,,V_ATF_DSX_101_ESPN.COM_PubNat_BROD_ROS_NTL_2P_UF_1.9 CFB HPTO_CRS_PACK_MULTI_P2+_Flat,2025-03,0.0,40.0
Video,,V_ATF_DSX_101_ESPN.COM_PubNat_BROD_ROS_NTL_2P_UF_1.9 CFB Scores Display TO_CRS_PACK_MULTI_P2+_Flat,2025-01,13910.0,3027006.0
Video,,V_ATF_DSX_101_ESPN.COM_PubNat_BROD_ROS_NTL_2P_UF_CFB Bracket ROS Display_CRS_PACK_MULTI_P2+_Flat,2025-01,0.0,650670.0
Video,,V_ATF_DSX_101_ESPN.COM_PubNat_BROD_ROS_NTL_2P_UF_CFB Bracket ROS Display_CRS_PACK_MULTI_P2+_Flat,2025-02,0.0,0.0
Video,,V_ATF_DSX_101_ESPN.COM_PubNat_BROD_ROS_NTL_2P_UF_Countdown to CFP Pre-Roll_CRS_PACK_MULTI_P2+_Flat,2025-01,0.0,64123.0
Video,,V_ATF_DSX_101_ESPN.COM_PubNat_BROD_ROS_NTL_2P_UF_Countdown to CFP YT_CRS_PACK_MULTI_P2+_CPA,2025-01,0.0,663038.0
Video,,V_ATF_DSX_101_ESPN.COM_PubNat_BROD_ROS_NTL_2P_UF_Countdown to CFP YT_CRS_PACK_MULTI_P2+_CPA,2025-02,0.0,0.0
Video,,V_ATF_DSX_102_Apple News_GARNT_BROD_ROS_NTL_2P_UF_Apple News 300x600_CRS_PACK_MULTI_P2+_Free_SPRGEN,2025-01,0.0,1134366.0
Video,,V_ATF_DSX_102_Apple News_GARNT_BROD_ROS_NTL_2P_UF_Apple News 300x600_CRS_PACK_MULTI_P2+_Free_SPRGEN,2025-02,0.0,1058185.0
Video,,V_ATF_DSX_102_Apple News_GARNT_BROD_ROS_NTL_2P_UF_Apple News 300x600_CRS_PACK_MULTI_P2+_Free_SPRGEN,2025-03,0.0,1052268.0
Video,,V_ATF_DSX_102_Apple News_GARNT_BROD_ROS_NTL_2P_UF_Apple News IAB Banners_CRS_PACK_MULTI_P2+_Free_SPRGEN,2025-01,0.0,989271.0
Video,,V_ATF_DSX_102_Apple News_GARNT_BROD_ROS_NTL_2P_UF_Apple News IAB Banners_CRS_PACK_MULTI_P2+_Free_SPRGEN,2025-02,0.0,932354.0
Video,,V_ATF_DSX_102_Apple News_GARNT_BROD_ROS_NTL_2P_UF_Apple News IAB Banners_CRS_PACK_MULTI_P2+_Free_SPRGEN,2025-03,0.0,969083.0
Video,,V_ATF_DSX_102_Apple News_GARNT_BROD_ROS_NTL_2P_UF_Apple News Large Banners_CRS_PACK_MULTI_P2+_Free_SPRGEN,2025-01,0.0,2406526.0
Video,,V_ATF_DSX_102_Apple News_GARNT_BROD_ROS_NTL_2P_UF_Apple News Large Banners_CRS_PACK_MULTI_P2+_Free_SPRGEN,2025-02,0.0,2291167.0
Video,,V_ATF_DSX_102_Apple News_GARNT_BROD_ROS_NTL_2P_UF_Apple News Large Banners_CRS_PACK_MULTI_P2+_Free_SPRGEN,2025-03,0.0,2414731.0
Video,,V_ATF_DSX_102_Apple News_GARNT_BROD_ROS_NTL_2P_UF_Apple News Outstream Video_CRS_PACK_MULTI_P2+_Free_SPRGEN,2025-01,0.0,151471.0
Video,,V_ATF_DSX_102_Apple News_GARNT_BROD_ROS_NTL_2P_UF_Apple News Outstream Video_CRS_PACK_MULTI_P2+_Free_SPRGEN,2025-02,0.0,413058.0
Video,,V_ATF_DSX_102_Apple News_GARNT_BROD_ROS_NTL_2P_UF_Apple News Outstream Video_CRS_PACK_MULTI_P2+_Free_SPRGEN,2025-03,0.0,406673.0
Video,,V_ATF_DSX_102_MLSSOCCER.COM_NASP_BROD_ROS_NTL_2P_UF_MLS HPTO Display_CRS_PACK_MULTI_P2+_CPM,2025-02,2379.0,113303.0
Video,,V_ATF_DSX_102_MLSSOCCER.COM_NASP_BROD_ROS_NTL_2P_UF_MLS HPTO Display_CRS_PACK_MULTI_P2+_CPM,2025-03,579.0,39263.0
Video,,V_ATF_DSX_102_MLSSOCCER.COM_NASP_BROD_ROS_NTL_2P_UF_MLS ROS Display_CRS_PACK_MULTI_P2+_CPM_SOCCER,2025-01,4712.0,472494.0
Video,,V_ATF_DSX_102_MLSSOCCER.COM_NASP_BROD_ROS_NTL_2P_UF_MLS ROS Display_CRS_PACK_MULTI_P2+_CPM_SOCCER,2025-02,5839.0,716968.0
Video,,V_ATF_DSX_102_MLSSOCCER.COM_NASP_BROD_ROS_NTL_2P_UF_MLS ROS Display_CRS_PACK_MULTI_P2+_CPM_SOCCER,2025-03,0.0,562923.0
Video,,V_ATF_DSX_102_MLSSoccer.com_NASP_BROD_ROS_NTL_2P_UF_MLS ROS Pre-Roll_CRS_PACK_MULTI_P2+_CPM_SOCCER,2025-01,647.0,25954.0
Video,,V_ATF_DSX_102_MLSSoccer.com_NASP_BROD_ROS_NTL_2P_UF_MLS ROS Pre-Roll_CRS_PACK_MULTI_P2+_CPM_SOCCER,2025-02,1772.0,70951.0
Video,,V_ATF_DSX_102_MLSSoccer.com_NASP_BROD_ROS_NTL_2P_UF_MLS ROS Pre-Roll_CRS_PACK_MULTI_P2+_CPM_SOCCER,2025-03,1859.0,111045.0
Video,,V_ATF_DSX_102_MLSSoccer.com_NASP_BROD_ROS_NTL_2P_UF_MLS YT Pre-Roll_CRS_PACK_MULTI_P2+_CPM_SOCCER,2025-01,3374.0,306650.0
Video,,V_ATF_DSX_102_MLSSoccer.com_NASP_BROD_ROS_NTL_2P_UF_MLS YT Pre-Roll_CRS_PACK_MULTI_P2+_CPM_SOCCER,2025-02,0.0,138276.0
Video,,V_ATF_DSX_102_MLSSoccer.com_NASP_BROD_ROS_NTL_2P_UF_MLS YT Pre-Roll_CRS_PACK_MULTI_P2+_CPM_SOCCER,2025-03,0.0,47615.0
Video,,V_ATF_DSX_102_SINCLAIR SPORTS GRP_NASP_BROD_ROS_NTL_2P_UF_SSG Podcast Display_CRS_PACK_MULTI_P2+_CPM,2025-01,4026.0,332067.0
Video,,V_ATF_DSX_102_SINCLAIR SPORTS GRP_NASP_BROD_ROS_NTL_2P_UF_SSG Podcast Display_CRS_PACK_MULTI_P2+_CPM,2025-02,6412.0,512926.0
Video,,V_ATF_DSX_102_SINCLAIR SPORTS GRP_NASP_BROD_ROS_NTL_2P_UF_SSG Podcast Display_CRS_PACK_MULTI_P2+_CPM,2025-03,6714.0,551591.0
Video,,V_ATF_DSX_102_SINCLAIR SPORTS GRP_NASP_BROD_ROS_NTL_2P_UF_SSG Podcast Video_CRS_PACK_MULTI_P2+_CPM,2025-01,10011.0,444996.0
Video,,V_ATF_DSX_102_SINCLAIR SPORTS GRP_NASP_BROD_ROS_NTL_2P_UF_SSG Podcast Video_CRS_PACK_MULTI_P2+_CPM,2025-02,4784.0,213030.0
Video,,V_ATF_DSX_102_SINCLAIR SPORTS GRP_NASP_BROD_ROS_NTL_2P_UF_SSG Podcast Video_CRS_PACK_MULTI_P2+_CPM,2025-03,3854.0,171282.0
Video,,V_ATF_DSX_102_Sportority_NASP_BROD_ROS_NTL_2P_UF_MM Targeted Display_CRS_PACK_MULTI_P2+_CPM_SOCCER,2025-03,37022.0,7561956.0
Video,,V_ATF_DSX_102_Sportority_NASP_BROD_ROS_NTL_2P_UF_SI Soccer Sponsored Content_CRS_PACK_MULTI_P2+_Flat_SOCCER,2025-03,16391.0,1450221.0
Video,,V_ATF_DSX_103_BLEACHERREPORT.COM_NASP_BROD_ROS_NTL_2P_UF_Bleacher Buzz TKO_CRS_PACK_MULTI_P2+_Free_NBA,2025-03,0.0,8613067.0
Video,,V_ATF_DSX_103_BLEACHERREPORT.COM_NASP_BROD_ROS_NTL_2P_UF_MVP Tentpole Takeover_CRS_PACK_MULTI_P2+_Flat_NBA,2025-02,188247.0,11740393.0
Video,,V_ATF_DSX_103_BLEACHERREPORT.COM_NASP_BROD_ROS_NTL_2P_UF_MVP Tentpole Takeover_CRS_PACK_MULTI_P2+_Flat_NBA,2025-03,0.0,37.0
Video,,V_ATF_DSX_103_BLEACHERREPORT.COM_NASP_BROD_ROS_NTL_2P_UF_OMP Sponsored Polls_CRS_PACK_MULTI_P2+_Free_NBA,2025-02,0.0,324698.0
Video,,V_ATF_DSX_103_BLEACHERREPORT.COM_NASP_BROD_ROS_NTL_2P_UF_OMP Sponsored Polls_CRS_PACK_MULTI_P2+_Free_NBA,2025-03,0.0,0.0
Video,,V_ATF_DSX_103_BLEACHERREPORT.COM_NASP_BROD_ROS_NTL_2P_UF_OTN Takeover_CRS_PACK_MULTI_P2+_Free_NBA,2025-03,0.0,2955788.0
Video,,V_ATF_DSX_103_BLEACHERREPORT.COM_NASP_BROD_ROS_NTL_2P_UF_Trophy Room Video_CRS_PACK_MULTI_P2+_CPM_NBA,2025-02,219.0,10792.0
Video,,V_ATF_DSX_103_BLEACHERREPORT.COM_NASP_BROD_ROS_NTL_2P_UF_Trophy Room Video_CRS_PACK_MULTI_P2+_CPM_NBA,2025-03,0.0,0.0
Video,,V_ATF_DSX_103_BLEACHERREPORT.COM_NASP_BROD_ROS_NTL_2P_UF_Trophy Room_CRS_PACK_MULTI_P2+_CPV_NBA,2025-02,0.0,47197.0
Video,,V_ATF_DSX_103_BLEACHERREPORT.COM_NASP_BROD_ROS_NTL_2P_UF_Trophy Room_CRS_PACK_MULTI_P2+_CPV_NBA,2025-03,0.0,58.0
Video,,V_ATF_DSX_103_NBA.com_NASP_BROD_ROS_NTL_2P_UF_NBA ASW Livestreaming_CRS_PACK_MULTI_P2+_Free_NBA,2025-02,0.0,0.0
Video,,V_ATF_DSX_103_NBA.com_NASP_BROD_ROS_NTL_2P_UF_NBA Reg Season Livestreaming_CRS_PACK_MULTI_P2+_Free_NBA,2025-01,0.0,704687.0
Video,,V_ATF_DSX_103_NBA.com_NASP_BROD_ROS_NTL_2P_UF_NBA Reg Season Livestreaming_CRS_PACK_MULTI_P2+_Free_NBA,2025-02,0.0,606038.0
Video,,V_ATF_DSX_103_NBA.com_NASP_BROD_ROS_NTL_2P_UF_NBA Reg Season Livestreaming_CRS_PACK_MULTI_P2+_Free_NBA,2025-03,0.0,300789.0
Video,,V_ATF_DSX_103_NBA.com_NASP_BROD_ROS_NTL_2P_UF_NBA Reg Season ROS Video_CRS_PACK_MULTI_P2+_Free_NBA,2025-01,0.0,157943.0
Video,,V_ATF_DSX_103_NBA.com_NASP_BROD_ROS_NTL_2P_UF_NBA Reg Season ROS Video_CRS_PACK_MULTI_P2+_Free_NBA,2025-02,0.0,91645.0
Video,,V_ATF_DSX_103_NBA.com_NASP_BROD_ROS_NTL_2P_UF_NBA Reg Season ROS Video_CRS_PACK_MULTI_P2+_Free_NBA,2025-03,0.0,105572.0
Video,,"V_ATF_DSX_103_SPOTIFY USA, INC._GARNT_DIS_CRS_UF_RE_GM_P2+_NTL_NTL_Ryen Russillo Feb Spons Host Read_1x1_DIR_BROD_2P_PubNat_ROS_NA_NA_Site_Flat",2025-01,0.0,0.0
Video,,"V_ATF_DSX_103_SPOTIFY USA, INC._GARNT_DIS_CRS_UF_RE_GM_P2+_NTL_NTL_Ryen Russillo Feb Spons Host Read_1x1_DIR_BROD_2P_PubNat_ROS_NA_NA_Site_Flat",2025-02,7922.0,144064.0
Video,,"V_ATF_DSX_103_SPOTIFY USA, INC._GARNT_DIS_CRS_UF_RE_GM_P2+_NTL_NTL_Ryen Russillo Feb Spons Host Read_1x1_DIR_BROD_2P_PubNat_ROS_NA_NA_Site_Flat",2025-03,6617.0,120301.0
Video,,V_ATF_DSX_103_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_The Match MG NBA Livestreaming_CRS_PACK_MULTI_P2+_Free_NBA,2025-01,0.0,0.0
Video,,V_ATF_DSX_103_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_The Match MG NBA Livestreaming_CRS_PACK_MULTI_P2+_Free_NBA,2025-02,0.0,644749.0
Video,,"V_ATF_DSX_103_YOUTUBE, LLC._NASP_BROD_ROS_NTL_2P_UF_NBA Lineup_CRS_PACK_MULTI_P2+_CPM_NBA",2025-02,87807.0,3991234.0
Video,,"V_ATF_DSX_103_YOUTUBE, LLC._NASP_BROD_ROS_NTL_2P_UF_NBA Lineup_CRS_PACK_MULTI_P2+_CPM_NBA",2025-03,113370.0,5153276.0
Video,,V_ATF_DSX_103_YOUTUBELLC_GARNT_DIS_CRS_UF_RE_GM_P2+_NTL_NTL_NBA Masthead 2/15_1x1_DIR_BROD_2P_PubNat_ROS_NA_NA_Site_CPM,2025-02,0.0,0.0
Video,,V_ATF_DSX_103_YOUTUBELLC_GARNT_DIS_CRS_UF_RE_GM_P2+_NTL_NTL_NBA Masthead 2/16_1x1_DIR_BROD_2P_PubNat_ROS_NA_NA_Site_CPM,2025-02,0.0,0.0
Video,,V_ATF_DSX_103_YOUTUBELLC_GARNT_DIS_CRS_UF_RE_GM_P2+_NTL_NTL_NBA Masthead 2/16_1x1_DIR_BROD_2P_PubNat_ROS_NA_NA_Site_CPM,2025-03,0.0,0.0
Video,,V_ATF_DSX_104_BLEACHERREPORT.COM_NASP_BROD_ROS_NTL_2P_UF_BR CFP Makegood_CRS_PACK_MULTI_P2+_Free,2025-01,0.0,618156.0
Video,,V_ATF_DSX_104_BLEACHERREPORT.COM_NASP_BROD_ROS_NTL_2P_UF_BR CFP Makegood_CRS_PACK_MULTI_P2+_Free,2025-02,0.0,5.0
Video,,V_ATF_DSX_104_BLEACHERREPORT.COM_NASP_BROD_ROS_NTL_2P_UF_Unrivaled CSC_CRS_PACK_MULTI_P2+_CPM_WNBA,2025-01,0.0,0.0
Video,,V_ATF_DSX_104_CBSSPORTS.COM_Publisher Native_BROD_ROS_NON_2P_UF_Paramount WNTT_CRS_PACK_MULTI_P2+_CPM_NASP,2025-03,0.0,510688.0
Video,,V_ATF_DSX_104_PGATOUR.COM_GOLF_BROD_ROS_NTL_2P_UF_PGA Fan Connect_CRS_PACK_MULTI_P2+_CPM_GOLF,2025-01,0.0,2.0
Video,,V_ATF_DSX_104_PGATOUR.COM_GOLF_BROD_ROS_NTL_2P_UF_Standard Media AV 1Q_CRS_PACK_MULTI_P2+_CPM_GOLF,2025-01,0.0,8.0
Video,,V_ATF_DSX_104_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_NHL TVE_CRS_PACK_MULTI_P2+_CPM_NHL,2025-01,14128.0,260204.0
Video,,V_ATF_DSX_104_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_NHL TVE_CRS_PACK_MULTI_P2+_CPM_NHL,2025-02,32552.0,599590.0
Video,,V_ATF_DSX_104_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_NHL TVE_CRS_PACK_MULTI_P2+_CPM_NHL,2025-03,23813.0,438616.0
Video,,V_ATF_DSX_104_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_Unrivaled TVE_CRS_PACK_MULTI_P2+_CPM_WNBA,2025-01,10204.0,280289.0
Video,,V_ATF_DSX_104_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_Unrivaled TVE_CRS_PACK_MULTI_P2+_CPM_WNBA,2025-02,10511.0,287071.0
Video,,V_ATF_DSX_104_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_Unrivaled TVE_CRS_PACK_MULTI_P2+_CPM_WNBA,2025-03,4291.0,148834.0
Video,,V_ATF_DSX_105_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_Android Sponsorship_CRS_PACK_MULTI_P2+_CPM_March Madness,2025-02,116554.0,5196556.0
Video,,V_ATF_DSX_105_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_Android Sponsorship_CRS_PACK_MULTI_P2+_CPM_March Madness,2025-03,278215.0,12403725.0
Video,,V_ATF_DSX_105_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_CBS Men's Bracket Manager_CRS_PACK_MULTI_P2+_CPM_March Madness,2025-01,0.0,6374.0
Video,,V_ATF_DSX_105_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_CBS Men's Bracket Manager_CRS_PACK_MULTI_P2+_CPM_March Madness,2025-02,0.0,18457.0
Video,,V_ATF_DSX_105_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_CBS Men's Bracket Manager_CRS_PACK_MULTI_P2+_CPM_March Madness,2025-03,574189.0,83215838.0
Video,,V_ATF_DSX_105_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_CBS Women's Bracket Manager_CRS_PACK_MULTI_P2+_CPM_March Madness,2025-01,0.0,3012.0
Video,,V_ATF_DSX_105_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_CBS Women's Bracket Manager_CRS_PACK_MULTI_P2+_CPM_March Madness,2025-02,0.0,5421.0
Video,,V_ATF_DSX_105_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_CBS Women's Bracket Manager_CRS_PACK_MULTI_P2+_CPM_March Madness,2025-03,0.0,4699351.0
Video,,V_ATF_DSX_105_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_Google One Box Sponsorship_CRS_PACK_MULTI_P2+_CPM_March Madness,2025-02,255.0,7434.0
Video,,V_ATF_DSX_105_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_Google One Box Sponsorship_CRS_PACK_MULTI_P2+_CPM_March Madness,2025-03,241.0,7033.0
Video,,V_ATF_DSX_105_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_March Madness Stories_CRS_PACK_MULTI_P2+_CPM_March Madness,2025-02,16036.0,703705.0
Video,,V_ATF_DSX_105_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_March Madness Stories_CRS_PACK_MULTI_P2+_CPM_March Madness,2025-03,28142.0,1234773.0
Video,,V_ATF_DSX_105_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_Men's Condensed Games Sponsorship_CRS_PACK_MULTI_P2+_CPM_March Madness,2025-02,11.0,734.0
Video,,V_ATF_DSX_105_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_Men's Condensed Games Sponsorship_CRS_PACK_MULTI_P2+_CPM_March Madness,2025-03,5.0,685.0
Video,,V_ATF_DSX_105_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_Tri-Presenting Sponsorship_CRS_PACK_MULTI_P2+_CPM_March Madness,2025-02,69766.0,11270718.0
Video,,V_ATF_DSX_105_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_Tri-Presenting Sponsorship_CRS_PACK_MULTI_P2+_CPM_March Madness,2025-03,167813.0,27110307.0
Video,,V_ATF_DSX_105_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_iOS Sponsorship_CRS_PACK_MULTI_P2+_CPM_March Madness,2025-02,10668.0,494654.0
Video,,V_ATF_DSX_105_TURNER SPORTS_NASP_BROD_ROS_NTL_2P_UF_iOS Sponsorship_CRS_PACK_MULTI_P2+_CPM_March Madness,2025-03,126791.0,5880524.0
Video,,V_ATF_DSX_111_MLSSOCCER.COM_NASP_BROD_ROS_NTL_2P_UF_MLS ROS Display_CRS_PACK_MULTI_P2+_CPM_SOCCER,2025-03,0.0,20.0
Video,,V_ATF_DSX_111_Sportority_NASP_BROD_ROS_NTL_2P_UF_MM Targeted Display_CRS_PACK_MULTI_P2+_CPM_SOCCER,2025-03,0.0,1.0
Video,,V_ATF_DSX_111_Sportority_NASP_BROD_ROS_NTL_2P_UF_SI Soccer Sponsored Content_CRS_PACK_MULTI_P2+_Flat_SOCCER,2025-03,0.0,93.0
Video,V_ATF_DSX_103_SPR_NASP_MASS_NBA_Q1_2025_C_MULT_RE_UF_NTL,,2025-02,0.0,0.0
Video,V_ATF_DSX_103_SPR_NASP_MASS_NBA_Q1_2025_C_MULT_RE_UF_NTL,,2025-03,0.0,0.0
Video,V_ATF_DSX_103_SPR_NASP_MASS_NBA_Q1_2025_C_MULT_RE_UF_NTL- BR X Amplify,,2025-02,49987.0,3569570.0
Video,V_ATF_DSX_103_SPR_NASP_MASS_NBA_Q1_2025_C_MULT_RE_UF_NTL- BR X Amplify,,2025-03,0.0,0.0
Video,V_ATF_DSX_103_SPR_NASP_MASS_NBA_Q1_2025_C_MULT_RE_UF_NTL- Co-Branded Highlights,,2025-01,0.0,0.0
Video,V_ATF_DSX_103_SPR_NASP_MASS_NBA_Q1_2025_C_MULT_RE_UF_NTL- Co-Branded Highlights,,2025-02,50925.0,3418040.0
Video,V_ATF_DSX_103_SPR_NASP_MASS_NBA_Q1_2025_C_MULT_RE_UF_NTL- Co-Branded Highlights,,2025-03,48029.0,1375464.0
Video,V_ATF_DSX_103_SPR_NASP_MASS_NBA_Q1_2025_C_MULT_RE_UF_NTL- Pre Roll Highlights,,2025-01,0.0,0.0
Video,V_ATF_DSX_103_SPR_NASP_MASS_NBA_Q1_2025_C_MULT_RE_UF_NTL- Pre Roll Highlights,,2025-02,390915.0,39506728.0
Video,V_ATF_DSX_103_SPR_NASP_MASS_NBA_Q1_2025_C_MULT_RE_UF_NTL- Pre Roll Highlights,,2025-03,359135.0,21450646.0
Video,V_ATF_DSX_105_SPR_March Madness_MASS_Men's March Madness Live_1H_2025_C_MULT_RE_UF_NTL,,2025-03,40370.0,1345819.00002
